H2NCH2CN:Aminoacetonitrile:18.13711:1.06E-5:::2(0,2)-1(0,1),F1=2-2,F=0-1:-7.90760::0.43552:1.30595:CDMS
H2NCH2CN:Aminoacetonitrile:18.13721:3.7E-6:::2(0,2)-1(0,1),F1=2-0,F=2-1:-7.24100::0.43537:1.30582:CDMS
H2NCH2CN:Aminoacetonitrile:18.13735:3.8E-6:::2(0,2)-1(0,1),F1=2-2,F=2-2:-7.52200::0.43537:1.30582:CDMS
H2NCH2CN:Aminoacetonitrile:18.13755:4.0E-6:::2(0,2)-1(0,1),F1=1-1,F=3-2:-6.89600::0.43537:1.30583:CDMS
H2NCH2CN:Aminoacetonitrile:18.13761:1.8E-6:::2(0,2)-1(0,1):-6.08500::0.43537:1.30583:CDMS
H2NCH2CN:Aminoacetonitrile:18.13761:1.8E-6:::2(0,2)-1(0,1),F1=1-1,F=2-1:-7.16740::0.43537:1.30583:CDMS
H2NCH2CN:Aminoacetonitrile:18.13775:1.8E-6:::2(0,2)-1(0,1),F1=2-2,F=4-3:-6.78410::0.43537:1.30584:CDMS
H2NCH2CN:Aminoacetonitrile:18.13781:4.5E-6:::2(0,2)-1(0,1),F1=2-2,F=3-2:-7.06840::0.43537:1.30584:CDMS
H2NCH2CN:Aminoacetonitrile:18.13834:7.5E-6:::2(0,2)-1(0,1),F1=0-2,F=2-3:-8.59610::0.43537:1.30587:CDMS
H2NCH2CN:Aminoacetonitrile:18.13838:9.0E-6:::2(0,2)-1(0,1),F1=1-1,F=1-0:-7.51940::0.43537:1.30587:CDMS
H2NCH2CN:Aminoacetonitrile:18.13854:1.29E-5:::2(0,2)-1(0,1),F1=1-1,F=2-2:-7.65170::0.43537:1.30588:CDMS
H2NCH2CN:Aminoacetonitrile:18.13937:1.09E-5:::2(0,2)-1(0,1),F1=2-0,F=1-1:-7.89010::0.43537:1.30592:CDMS
H2NCH2CN:Aminoacetonitrile:18.13951:1.15E-5:::2(0,2)-1(0,1),F1=2-2,F=1-2:-7.86710::0.43537:1.30593:CDMS
H2NCH2CN:Aminoacetonitrile:18.13961:1.18E-5:::2(0,2)-1(0,1),F1=0-0,F=2-1:-7.83720::0.43537:1.30593:CDMS
H2NCH2CN:Aminoacetonitrile:18.13975:1.25E-5:::2(0,2)-1(0,1),F1=0-2,F=2-2:-7.64220::0.43537:1.30594:CDMS
H2NCH2CN:Aminoacetonitrile:18.14014:1.01E-5:::2(0,2)-1(0,1),F1=2-0,F=0-1:-8.23430::0.43537:1.30596:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:18.14498:2.1E-6:::12(3,9)v=1-12(3,10)v=0:-6.95440::42.79646:43.66728:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:18.15121:1.3E-6:::7(2,6)v=0-6(3,3)v=0:-7.96650::14.75831:15.62943:CDMS
H13CCCCCN:Cyanobutadiyne:18.15343:3.0E-6:::7-6:0.00000::2.61424:3.48546:SLAIM
SiSv=0:Silicon monosulfide  :18.15489:3.0E-6:18.15489:2.0E-6:1-0:0.00000: 1.0:0.00000:0.87129:SLAIM
C6H:1,3,5-Hexatriynyl:18.16388:3.4E-6:::J=13/2-11/2,&Omega=1/2,l=e:-4.63620::24.52137:25.39309:CDMS
C8H:1,3,5,7-Octatetraynyl:::18.18665:2.0E-6:J=31/2-29/2,&Omega=3/2,F=16-15,l=e:-4.75200:0.007:6.22239:7.09520:CDMS
C8H:1,3,5,7-Octatetraynyl:::18.18667:2.0E-6:J=31/2-29/2,&Omega=3/2,F=15-14,l=e:-4.78010:0.007:6.22239:7.09520:CDMS
C8H:1,3,5,7-Octatetraynyl:::18.18678:2.0E-6:J=31/2-29/2,&Omega=3/2,F=16-15,l=f:-4.75200:0.007:6.22239:7.09521:CDMS
C8H:1,3,5,7-Octatetraynyl:::18.18679:2.0E-6:J=31/2-29/2,&Omega=3/2,F=15-14,l=f:-4.78010:0.007:6.22239:7.09521:CDMS
C8H:1,3,5,7-Octatetraynyl:18.18694:1.26E-5:::J=31/2-29/2,&Omega=3/2,F=15-15,l=e:-7.44660::6.22239:7.09522:CDMS
C8H:1,3,5,7-Octatetraynyl:18.18707:1.25E-5:::J=31/2-29/2,&Omega=3/2,F=15-15,l=f:-7.44660::6.22239:7.09522:CDMS
HC3Nv=0:Cyanoacetylene:18.19492:4.0E-7:::J=2-1,F=2-2:-5.43060:  b:0.43667:1.30988:CDMS
HC3Nv=0:Cyanoacetylene:18.19514:3.0E-7:::J=2-1,F=1-0:-5.30560:  b:0.43681:1.31003:CDMS
HC3Nv=0:Cyanoacetylene:18.19622:2.0E-7:::J=2-1,F=2-1:-4.95340: 0.36b:0.43652:1.30980:CDMS
HC3Nv=0:Cyanoacetylene:::18.19623:1.0E-5:J=2-1:-4.35130: 0.36b:0.43667:1.30994:CDMS
HC3Nv=0:Cyanoacetylene:18.19631:3.0E-7:::J=2-1,F=3-2:-4.68230: 0.36b:0.43667:1.30995:CDMS
HC3Nv5=1:Cyanoacetylene:18.19685:2.0E-5:::J=2-1,F=2-1,l=1e:0.00000::0.00000:0.87331:SLAIM
HC3Nv=0:Cyanoacetylene:18.19708:7.0E-7:::J=2-1,F=1-2:-6.60650:  b:0.43667:1.30998:CDMS
HC3Nv5=1:Cyanoacetylene:18.19750:2.0E-5:::J=2-1,F=2-2,l=1e:0.00000::0.00000:0.87334:SLAIM
HC3Nv5=1:Cyanoacetylene:18.19793:2.0E-5:::J=2-1,F=1-1,l=1e:0.00000::0.00000:0.87336:SLAIM
HC3Nv5=1:Cyanoacetylene:18.19819:2.0E-5:::J=2-1,F=3-2,l=1e:0.00000::0.00000:0.87337:SLAIM
HC3Nv=0:Cyanoacetylene:18.19837:5.0E-7:::J=2-1,F=1-1:-5.43050:  b:0.43652:1.30990:CDMS
HC3Nv5=1:Cyanoacetylene:18.19858:2.0E-5:::J=2-1,F=1-2,l=1e:0.00000::0.00000:0.87339:SLAIM
HC3Nv5=1:Cyanoacetylene:18.19955:2.0E-5:::J=2-1,F=1-0,l=1e:0.00000::0.00000:0.87344:SLAIM
HC3Nv5=1:Cyanoacetylene:18.20717:2.0E-5:::J=2-1,F=2-1,l=1f:0.00000::0.00000:0.87380:SLAIM
HC3Nv5=1:Cyanoacetylene:18.20782:2.0E-5:::J=2-1,F=2-2,l=1f:0.00000::0.00000:0.87383:SLAIM
HC3Nv5=1:Cyanoacetylene:18.20825:2.0E-5:::J=2-1,F=1-1,l=1f:0.00000::0.00000:0.87385:SLAIM
HC3Nv5=1:Cyanoacetylene:18.20852:2.0E-5:::J=2-1,F=3-2,l=1f:0.00000::0.00000:0.87387:SLAIM
HC3Nv5=1:Cyanoacetylene:18.20890:2.0E-5:::J=2-1,F=1-2,l=1f:0.00000::0.00000:0.87388:SLAIM
HC3Nv5=1:Cyanoacetylene:18.20987:2.0E-5:::J=2-1,F=1-0,l=1f:0.00000::0.00000:0.87393:SLAIM
C8H:1,3,5,7-Octatetraynyl:18.21757:3.85E-5:::J=31/2-29/2,&Omega=1/2,F=15-15,l=e:-7.48190::34.11954:34.99384:CDMS
C8H:1,3,5,7-Octatetraynyl:18.21843:7.7E-6:::J=31/2-29/2,&Omega=1/2,F=16-15,l=e:-4.78720::34.11954:34.99388:CDMS
C8H:1,3,5,7-Octatetraynyl:18.21845:7.7E-6:::J=31/2-29/2,&Omega=1/2,F=15-14,l=e:-4.81530::34.11954:34.99388:CDMS
t-CH2CHCHO:Propenal:18.22116:1.0E-6:18.22112:4.0E-5:2(1,1)-1(1,0):0.00000: 0.014:2.49626:3.37074:SLAIM
(CH3)2COv=0:Acetone:18.22196:3.1E-6:::2(2,0)-2(1,2)EE:-9.84040::1.94881:2.82332:JPL
HC3Nv6=1:Cyanoacetylene:18.22496:1.0E-5:::J=2-1,F=2-1,l=1e:0.00000::0.00000:0.87465:SLAIM
HC3Nv6=1:Cyanoacetylene:18.22560:1.0E-5:::J=2-1,F=2-2,l=1e:0.00000::0.00000:0.87469:SLAIM
HC3Nv6=1:Cyanoacetylene:18.22604:1.0E-5:::J=2-1,F=1-1,l=1e:0.00000::0.00000:0.87471:SLAIM
HC3Nv6=1:Cyanoacetylene:18.22630:1.0E-5:::J=2-1,F=3-2,l=1e:0.00000::0.00000:0.87472:SLAIM
HC3Nv6=1:Cyanoacetylene:18.22668:1.0E-5:::J=2-1,F=1-2,l=1e:0.00000::0.00000:0.87474:SLAIM
HC3Nv6=1:Cyanoacetylene:18.22766:1.0E-5:::J=2-1,F=1-0,l=1e:0.00000::0.00000:0.87478:SLAIM
C8H:1,3,5,7-Octatetraynyl:18.22769:3.85E-5:::J=31/2-29/2,&Omega=1/2,F=15-15,l=f:-7.48140::34.12687:35.00166:CDMS
C8H:1,3,5,7-Octatetraynyl:18.22855:7.7E-6:::J=31/2-29/2,&Omega=1/2,F=16-15,l=f:-4.78680::34.12687:35.00170:CDMS
C8H:1,3,5,7-Octatetraynyl:18.22857:7.7E-6:::J=31/2-29/2,&Omega=1/2,F=15-14,l=f:-4.81490::34.12687:35.00170:CDMS
HC3Nv6=1:Cyanoacetylene:18.23931:1.0E-5:::J=2-1,F=2-1,l=1f:0.00000::0.00000:0.87534:SLAIM
HC3Nv6=1:Cyanoacetylene:18.23996:1.0E-5:::J=2-1,F=2-2,l=1f:0.00000::0.00000:0.87537:SLAIM
HC3Nv6=1:Cyanoacetylene:18.24039:1.0E-5:::J=2-1,F=1-1,l=1f:0.00000::0.00000:0.87540:SLAIM
HC3Nv6=1:Cyanoacetylene:18.24065:1.0E-5:::J=2-1,F=3-2,l=1f:0.00000::0.00000:0.87541:SLAIM
HC3Nv6=1:Cyanoacetylene:18.24104:1.0E-5:::J=2-1,F=1-2,l=1f:0.00000::0.00000:0.87543:SLAIM
H&delta;:Hydrogen Recombination Line:18.24170:0:::H(111)&delta;:0.00000::0.00000:0.00000:Recomb
HC3Nv6=1:Cyanoacetylene:18.24201:1.0E-5:::J=2-1,F=1-0,l=1f:0.00000::0.00000:0.87547:SLAIM
He&delta;:Helium Recombination Line:18.24913:0:::He(111)&delta;:0.00000::0.00000:0.00000:Recomb
HC11N:2,4,6,8,10-Undecapentaynenitrile:18.25865:6.6E-6:::54-53:-4.04750::23.22129:24.09757:CDMS
OS18O:Sulfur Dioxide:::18.26170:0.0001:8(1,7)-7(2,6):-6.18010::35.54444:36.46464:CDMS
CH3COOHv=0:Acetic Acid:18.26460:0:18.26448:0.0001:2(2,1)-2(1,2)-+v=0:0.00000::2.02866:2.90522:SLAIM
CH3CH213CN:Ethyl Cyanide:18.28454:1.0E-6:18.28454:2.0E-6:2(1,1)-1(1,0):0.00000::1.55099:2.42851:SLAIM
CH3OCH3:Dimethyl ether:18.28481:6.0E-6:::3(2,1)-4(1,4)AE:0.00000::10.21382:11.09135:SLAIM
CH3OCH3:Dimethyl ether:18.28520:8.0E-6:::3(2,1)-4(1,4)EA:0.00000::10.21382:11.09136:SLAIM
HDCS:Thioformaldehyde:18.28587:4.42E-5:::5(1,4)-5(1,5):-6.30060::30.86029:31.73787:CDMS
CH3OCH3:Dimethyl ether:18.28743:4.0E-6:::3(2,1)-4(1,4)EE:0.00000::10.21238:11.09003:SLAIM
D2CO:Formaldehyde:::18.28765:1.0E-6:2(1,1)-2(1,2):-5.59750::13.37407:14.25174:CDMS
NaCN/NaNC:Sodium Cyanide:18.28932:1.0E-6:18.28932:2.0E-6:1(1,1)-2(0,2):0.00000::2.25167:3.12942:SLAIM
CH3OCH3:Dimethyl ether:18.28986:1.0E-5:::3(2,1)-4(1,4)AA:0.00000::10.21238:11.09015:SLAIM
CH313CH2CN:Ethyl Cyanide:18.30100:1.0E-6:18.30099:2.0E-6:2(1,1)-1(1,0):0.00000::1.52366:2.40196:SLAIM
HC3Nv7=2:Cyanoacetylene:18.31055:1.0E-5:::J=2-1,F=2-2,l=0:0.00000::0.00000:0.87876:SLAIM
HC3Nv7=2:Cyanoacetylene:18.31077:1.0E-5:::J=2-1,F=1-0,l=0:0.00000::0.00000:0.87877:SLAIM
HC3Nv7=2:Cyanoacetylene:18.31185:1.0E-5:::J=2-1,F=2-1,l=0:0.00000::0.00000:0.87883:SLAIM
HC3Nv7=2:Cyanoacetylene:18.31194:1.0E-5:::J=2-1,F=3-2,l=0:0.00000::0.00000:0.87883:SLAIM
HC3Nv7=2:Cyanoacetylene:18.31271:1.0E-5:::J=2-1,F=1-2,l=0:0.00000::0.00000:0.87887:SLAIM
HC3Nv7=2:Cyanoacetylene:18.31401:1.0E-5:::J=2-1,F=1-1,l=0:0.00000::0.00000:0.87893:SLAIM
HCCCHO:2-Propynal:18.32554:5.0E-6:18.32556:1.0E-5:2(1,2)-1(1,1):0.00000::3.48038:4.35986:SLAIM
H&gamma;:Hydrogen Recombination Line:18.32754:0:::H(101)&gamma;:0.00000::0.00000:0.00000:Recomb
He&gamma;:Helium Recombination Line:18.33501:0:::He(101)&gamma;:0.00000::0.00000:0.00000:Recomb
C&gamma;:Carbon Recombination Line:18.33669:0:::C(101)&gamma;:0.00000::0.00000:0.00000:Recomb
HC3Nv7=3:Cyanoacetylene:18.34136:2.0E-5:::J=2-1,F=2-1,l=1e:0.00000::0.00000:0.88024:SLAIM
HC3Nv7=3:Cyanoacetylene:18.34201:2.0E-5:::J=2-1,F=2-2,l=1e:0.00000::0.00000:0.88027:SLAIM
HC3Nv7=3:Cyanoacetylene:18.34244:2.0E-5:::J=2-1,F=1-1,l=1e:0.00000::0.00000:0.88029:SLAIM
HC3Nv7=3:Cyanoacetylene:18.34270:2.0E-5:::J=2-1,F=3-2,l=1e:0.00000::0.00000:0.88031:SLAIM
HC3Nv7=3:Cyanoacetylene:18.34309:2.0E-5:::J=2-1,F=1-2,l=1e:0.00000::0.00000:0.88032:SLAIM
c-HCCCHv=0:Cyclopropenylidene:::18.34314:0.0001:1(1,0)-1(0,1):-5.05140: 1.82:2.34980:3.23012:JPL
HC3Nv7=3:Cyanoacetylene:18.34406:2.0E-5:::J=2-1,F=1-0,l=1e:0.00000::0.00000:0.88037:SLAIM
cis-CH2OHCHOv=0:Glycolaldehyde:::18.34422:6.5E-5:5(4,2)-6(3,3):-7.21410::17.16595:18.04633:JPL
CH3NH2:Methylamine:18.34745:8.0E-6:::2(0)E2+1-1(1)E2-1,F=1-0:0.00000::6.08455:6.96509:SLAIM
H&epsilon;:Hydrogen Recombination Line:18.34753:0:::H(119)&epsilon;:0.00000::0.00000:0.00000:Recomb
CH3NH2:Methylamine:18.34819:8.0E-6:::2(0)E2+1-1(1)E2-1,F=1-1:0.00000::6.08455:6.96512:SLAIM
CH3NH2:Methylamine:18.34833:8.0E-6:::2(0)E2+1-1(1)E2-1,F=3-2:0.00000::6.08455:6.96513:SLAIM
CH3NH2:Methylamine:18.34855:8.0E-6:::2(0)E2+1-1(1)E2-1:0.00000::6.08455:6.96514:SLAIM
CH3NH2:Methylamine:18.34912:8.0E-6:::2(0)E2+1-1(1)E2-1,F=2-2:0.00000::6.08455:6.96517:SLAIM
CH3NH2:Methylamine:18.34941:8.0E-6:::2(0)E2+1-1(1)E2-1,F=2-1:0.00000::6.08455:6.96518:SLAIM
13CCCCH:1,3-Butadiynyl radical:18.35809:4.1E-6:::N=2-1,J=5/2-3/2,F1=5/2-3/2,F=5/2-3/2:-6.46540::0.45925:1.34030:CDMS
13CCCCH:1,3-Butadiynyl radical:18.35836:4.8E-6:::N=2-1,J=5/2-3/2,F1=5/2-3/2,F=7/2-5/2:-6.30310::0.45882:1.33988:CDMS
C7H:2,4,6-Heptatriynylidyne:18.36166:0.0002444:::J=21/2-19/2,&Omega=1/2,F=10-10,l=f:-7.15970::4.15574:5.03695:CDMS
C7H:2,4,6-Heptatriynylidyne:::18.36333:5.0E-6:J=21/2-19/2,&Omega=1/2,F=11-10,l=e:-4.79810::4.15473:5.03603:CDMS
C7H:2,4,6-Heptatriynylidyne:::18.36339:5.0E-6:J=21/2-19/2,&Omega=1/2,F=10-9,l=e:-4.83970::4.15488:5.03618:CDMS
C7H:2,4,6-Heptatriynylidyne:::18.36495:5.0E-6:J=21/2-19/2,&Omega=1/2,F=11-10,l=f:-4.79800::4.15574:5.03711:CDMS
C7H:2,4,6-Heptatriynylidyne:::18.36502:5.0E-6:J=21/2-19/2,&Omega=1/2,F=10-9,l=f:-4.83960::4.15560:5.03697:CDMS
C7H:2,4,6-Heptatriynylidyne:18.36616:0.0002448:::J=21/2-19/2,&Omega=1/2,F=10-10,l=e:-7.15980::4.15473:5.03616:CDMS
13CCCCH:1,3-Butadiynyl radical:18.36826:1.2E-5:::N=2-1,J=5/2-3/2,F1=5/2-3/2,F=5/2-5/2:-7.51360::0.45882:1.34036:CDMS
13CCCCH:1,3-Butadiynyl radical:18.37467:7.3E-6:::N=2-1,J=5/2-3/2,F1=3/2-1/2,F=5/2-3/2:-6.42880::0.44084:1.32268:CDMS
13CCCCH:1,3-Butadiynyl radical:18.37533:1.58E-5:::N=2-1,J=3/2-1/2,F1=3/2-1/2,F=3/2-1/2:-7.30700::0.46184:1.34372:CDMS
13CCCCH:1,3-Butadiynyl radical:18.37534:1.65E-5:::N=2-1,J=3/2-1/2,F1=1/2-1/2,F=1/2-1/2:-7.80560::0.46184:1.34372:CDMS
13CCCCH:1,3-Butadiynyl radical:18.37546:6.1E-6:::N=2-1,J=5/2-3/2,F1=3/2-1/2,F=3/2-1/2:-6.68400::0.44098:1.32286:CDMS
13CCCCH:1,3-Butadiynyl radical:18.37666:4.7E-6:::N=2-1,J=5/2-3/2,F1=3/2-1/2,F=3/2-3/2:-7.38300::0.44084:1.32277:CDMS
CH3CH2CNv=0:Ethyl Cyanide:::18.37771:5.0E-5:2(1,1)-1(1,0):-5.87670:-0.024:1.55387:2.43586:JPL
13CCCCH:1,3-Butadiynyl radical:18.37788:6.0E-6:::N=2-1,J=3/2-1/2,F1=3/2-1/2,F=3/2-3/2:-7.07950::0.46170:1.34370:CDMS
13CCCCH:1,3-Butadiynyl radical:18.37789:8.4E-6:::N=2-1,J=3/2-1/2,F1=1/2-1/2,F=1/2-3/2:-7.79370::0.46170:1.34370:CDMS
13CCCCH:1,3-Butadiynyl radical:18.38189:7.9E-6:::N=2-1,J=3/2-1/2,F1=3/2-1/2,F=5/2-3/2:-6.54210::0.46170:1.34389:CDMS
13CCCCH:1,3-Butadiynyl radical:18.38725:9.8E-6:::N=2-1,J=3/2-1/2,F1=1/2-1/2,F=3/2-1/2:-6.84520::0.46184:1.34429:CDMS
CH313CN:Methyl Cyanide:::18.38762:5.0E-6:1(0)-0(0),F=1-1:-5.64260::0.00000:0.88246:JPL
CH313CN:Methyl Cyanide:::18.38889:5.0E-6:1(0)-0(0),F=2-1:-5.42070::0.00000:0.88252:JPL
13CCCCH:1,3-Butadiynyl radical:18.38981:9.9E-6:::N=2-1,J=3/2-1/2,F1=1/2-1/2,F=3/2-3/2:-7.53650::0.46170:1.34427:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:18.39072:1.5E-6:::8(2,6)v=1-8(2,7)v=0:-7.11000::19.50683:20.38944:CDMS
CH313CN:Methyl Cyanide:::18.39079:1.0E-6:1(0)-0(0),F=0-1:-6.11960::0.00000:0.88261:JPL
(CH3)2COv=0:Acetone:18.39217:7.8E-6:::3(3,1)-3(2,2)EE:-7.62910::4.63904:5.52172:JPL
HC3Nv7=3:Cyanoacetylene:18.39401:2.0E-5:::J=2-1,F=2-1,l=1f:0.00000::0.00000:0.88277:SLAIM
HC3Nv7=3:Cyanoacetylene:18.39466:2.0E-5:::J=2-1,F=2-2,l=1f:0.00000::0.00000:0.88280:SLAIM
HC3Nv7=3:Cyanoacetylene:18.39509:2.0E-5:::J=2-1,F=1-1,l=1f:0.00000::0.00000:0.88282:SLAIM
HC3Nv7=3:Cyanoacetylene:18.39535:2.0E-5:::J=2-1,F=3-2,l=1f:0.00000::0.00000:0.88283:SLAIM
HC3Nv7=3:Cyanoacetylene:18.39574:2.0E-5:::J=2-1,F=1-2,l=1f:0.00000::0.00000:0.88285:SLAIM
HC3Nv7=3:Cyanoacetylene:18.39671:2.0E-5:::J=2-1,F=1-0,l=1f:0.00000::0.00000:0.88290:SLAIM
CH3CNv=0:Methyl Cyanide:::18.39673:2.0E-7:1(0)-0(0),F=1-1:-5.77340: 0.081:0.00000:0.88290:JPL
CH3CNv=0:Methyl Cyanide:::18.39800:5.0E-7:1(0)-0(0),F=2-1:-5.55140: 0.120:0.00000:0.88296:JPL
CH3CNv=0:Methyl Cyanide:::18.39989:2.0E-7:1(0)-0(0),F=0-1:-6.25030: 0.031:0.00000:0.88305:JPL
H&zeta;:Hydrogen Recombination Line:18.40012:0:::H(126)&zeta;:0.00000::0.00000:0.00000:Recomb
SiC4:Silicon tetracarbide:18.40521:1.7E-5:::6-5:-3.88410::2.20822:3.09153:JPL
CH213CHCN:Vinyl Cyanide :18.40539:3.0E-7:::2(1,2)-1(1,1):-5.74010::2.54950:3.43281:CDMS
C7H:2,4,6-Heptatriynylidyne:18.40583:2.03E-5:::J=21/2-19/2,&Omega=3/2,F=10-10,l=f:-7.22020::41.73537:42.61871:CDMS
C7H:2,4,6-Heptatriynylidyne:18.40584:2.03E-5:::J=21/2-19/2,&Omega=3/2,F=10-10,l=e:-7.22020::41.73537:42.61871:CDMS
C7H:2,4,6-Heptatriynylidyne:18.40604:1.5E-6:::J=21/2-19/2,&Omega=3/2,F=10-9,l=f:-4.90000::41.73537:42.61872:CDMS
C7H:2,4,6-Heptatriynylidyne:18.40606:1.5E-6:::J=21/2-19/2,&Omega=3/2,F=10-9,l=e:-4.90000::41.73537:42.61872:CDMS
C7H:2,4,6-Heptatriynylidyne:18.40607:1.6E-6:::J=21/2-19/2,&Omega=3/2,F=11-10,l=f:-4.85850::41.73537:42.61872:CDMS
C7H:2,4,6-Heptatriynylidyne:18.40608:1.6E-6:::J=21/2-19/2,&Omega=3/2,F=11-10,l=e:-4.85850::41.73537:42.61872:CDMS
13CCCCH:1,3-Butadiynyl radical:18.40699:7.1E-6:::N=2-1,J=3/2-1/2,F1=3/2--1/2,F=3/2-1/2:-7.21750::0.46026:1.34365:CDMS
13CCCCH:1,3-Butadiynyl radical:18.40700:5.1E-6:::N=2-1,J=3/2-1/2,F1=1/2--1/2,F=1/2-1/2:-7.05350::0.46026:1.34365:CDMS
c-H13CCCH:Cyclopropenylidene:18.41383:5.6E-6:::1(1,0)-1(0,1):-5.23030: 0.09:2.29066:3.17438:JPL
13CCCCH:1,3-Butadiynyl radical:18.41892:1.13E-5:::N=2-1,J=3/2-1/2,F1=1/2--1/2,F=3/2-1/2:-7.22740::0.46026:1.34423:CDMS
l-HC4N:3-Cyano-1,2-propadienylidene:18.41916:1.1E-6:::4(4)-3(3):-4.71320::2.22980:3.11378:CDMS
CCC13CH:1,3-Butadiynyl radical:18.42690:3.24E-5:::N=2-1,J=5/2-3/2,F1=3/2-3/2,F=3/2-3/2:-7.61930::0.44328:1.32763:CDMS
CCC13CH:1,3-Butadiynyl radical:18.42757:3.22E-5:::N=2-1,J=5/2-3/2,F1=3/2-3/2,F=5/2-5/2:-7.60720::0.44285:1.32723:CDMS
13CCCCH:1,3-Butadiynyl radical:18.42778:1.47E-5:::N=2-1,J=3/2-3/2,F1=3/2-3/2,F=3/2-3/2:-7.35390::0.45925:1.34364:CDMS
CH2CH13CN:Vinyl Cyanide :18.43262:3.0E-7:::2(1,2)-1(1,1):-5.73330::2.60561:3.49023:CDMS
13CCCCH:1,3-Butadiynyl radical:18.43971:7.9E-6:::N=2-1,J=3/2-3/2,F1=1/2-3/2,F=3/2-3/2:-7.75500::0.45925:1.34422:CDMS
CCC13CH:1,3-Butadiynyl radical:18.44096:4.4E-6:::N=2-1,J=5/2-3/2,F1=5/2-3/2,F=5/2-3/2:-6.46870::0.44328:1.32831:CDMS
CCC13CH:1,3-Butadiynyl radical:18.44121:4.9E-6:::N=2-1,J=5/2-3/2,F1=5/2-3/2,F=7/2-5/2:-6.29730::0.44285:1.32789:CDMS
CCC13CH:1,3-Butadiynyl radical:18.44186:4.2E-6:::N=2-1,J=5/2-3/2,F1=3/2-1/2,F=5/2-3/2:-6.45260::0.44213:1.32720:CDMS
13CCCCH:1,3-Butadiynyl radical:18.44196:9.4E-6:::N=2-1,J=3/2-3/2,F1=3/2-3/2,F=5/2-5/2:-7.09130::0.45882:1.34389:CDMS
CCC13CH:1,3-Butadiynyl radical:18.44232:3.6E-6:::N=2-1,J=5/2-3/2,F1=3/2-1/2,F=3/2-1/2:-6.72160::0.44257:1.32765:CDMS
HC13CCCCN:Cyanobutadiyne:18.44761:2.0E-6:::7-6:0.00000::2.65597:3.54131:SLAIM
(CH3)2COv=0:Acetone:18.44898:5.3E-6:::3(3,1)-3(2,2)AE:-8.50120::4.74549:5.63090:JPL
CCC13CH:1,3-Butadiynyl radical:18.45104:4.4E-6:::N=2-1,J=5/2-3/2,F1=5/2-3/2,F=5/2-5/2:-7.43750::0.44285:1.32836:CDMS
CCC13CH:1,3-Butadiynyl radical:18.45127:4.2E-6:::N=2-1,J=5/2-3/2,F1=3/2-1/2,F=3/2-3/2:-7.45890::0.44213:1.32765:CDMS
HCCCC13CN:Cyanobutadiyne:18.45449:2.0E-6:::7-6:0.00000::2.65741:3.54308:SLAIM
CH3NH2:Methylamine:18.46653:1.1E-5:::6(1)A1-6(1)A2,F=6-6:0.00000::48.57283:49.45908:SLAIM
CCC13CH:1,3-Butadiynyl radical:18.46782:1.33E-5:::N=2-1,J=3/2-1/2,F1=1/2--1/2,F=1/2-1/2:-7.37710::0.44616:1.33247:CDMS
CH3NH2:Methylamine:18.46804:1.1E-5:::6(1)A1-6(1)A2:0.00000::48.57139:49.45771:SLAIM
13CH2CHCN:Vinyl Cyanide :18.46833:2.0E-7:::2(0,2)-1(0,1):-5.61590::0.44328:1.32962:CDMS
CH3NH2:Methylamine:18.46865:1.1E-5:::6(1)A1-6(1)A2,F=7-7:0.00000::48.57139:49.45774:SLAIM
CH3NH2:Methylamine:18.46901:1.1E-5:::6(1)A1-6(1)A2,F=5-5:0.00000::48.57139:49.45776:SLAIM
CCC13CH:1,3-Butadiynyl radical:18.46910:1.1E-5:::N=2-1,J=3/2-1/2,F1=3/2-1/2,F=3/2-3/2:-7.42820::0.44544:1.33181:CDMS
CCC13CH:1,3-Butadiynyl radical:18.47724:5.2E-6:::N=2-1,J=3/2-1/2,F1=1/2--1/2,F=3/2-1/2:-6.77850::0.44616:1.33292:CDMS
CCC13CH:1,3-Butadiynyl radical:18.47763:7.4E-6:::N=2-1,J=3/2-1/2,F1=3/2-1/2,F=3/2-1/2:-6.82420::0.44516:1.33194:CDMS
CCC13CH:1,3-Butadiynyl radical:18.47811:6.2E-6:::N=2-1,J=3/2-1/2,F1=3/2-1/2,F=5/2-3/2:-6.49740::0.44544:1.33225:CDMS
CCC13CH:1,3-Butadiynyl radical:18.48906:3.33E-5:::N=2-1,J=3/2-1/2,F1=1/2-1/2,F=1/2-1/2:-7.26030::0.44516:1.33249:CDMS
CCC13CH:1,3-Butadiynyl radical:18.48996:3.25E-5:::N=2-1,J=3/2-1/2,F1=1/2-1/2,F=3/2-3/2:-7.26800::0.44544:1.33282:CDMS
CH3NH2:Methylamine:18.49860:1.1E-5:::6(1)B1-6(1)B2,F=6-6:0.00000::48.34407:49.23185:SLAIM
CH3NH2:Methylamine:18.50012:1.1E-5:::6(1)B1-6(1)B2:0.00000::48.34407:49.23193:SLAIM
CH3NH2:Methylamine:18.50072:1.1E-5:::6(1)B1-6(1)B2,F=7-7:0.00000::48.34407:49.23196:SLAIM
CH3NH2:Methylamine:18.50108:1.1E-5:::6(1)B1-6(1)B2,F=5-5:0.00000::48.34407:49.23197:SLAIM
